tweet,index
"💉 Laércio, sobre a vacina:""O governo trabalhou para que todo mundo pudesse se vacinar. Eu tomei as quatro vacinas e trabalhei também para que pudéssemos passar pela crise da pandemia da melhor forma possível. Fizemos um trabalho eficaz.""#LaércioNoG1 #EquipeLO",945
Vacina contra a covid-19 está disponível nas unidades de saúde da Prefeitura de Manaus https://t.co/JeOR5oyIdb via @Fato Amazônico,950
🏥 Secretaria Estadual da Saúde anuncia mais de 5 mil novas doses da vacina contra a dengue em Rio Preto https://t.co/tGsdEAKeHb #g1riopreto,952
"Com queda na popularidade, Lula faz primeira reunião ministerial do ano. O presidente cobrou a ministra da Saúde sobre os números da dengue e disse que o governo errou em prometer o que não conseguiria dar: controle dos casos e vacina https://t.co/lJOxPE5xmH #JG https://t.co/AKEKEoXpX3",953
O ministério da saúde negou um apagão na pasta. O governo federal tem sofrido críticas por falta de vacina contra covid. A repórter Sabrina Pires tem os detalhes. https://t.co/LJd0Dy9rn6,954
Brasil inclui vacina contra Covid-19 no Calendário Nacional de Vacinação para idosos e gestantes a partir deste ano. #ODia https://t.co/ibW1qmRp8X,956
Anvisa nega aprovação de vacina da Covid-19 atualizada para a cepa JN.1 https://t.co/ScMIXFTJ8N,957
Sorocaba aplica vacina contra a dengue neste sábado https://t.co/2UOeiN9DOa #g1 #Sorocaba,961
"Um ano após começo da imunização, procura por vacina contra dengue ainda é baixa no Brasil : https://t.co/uEEflpGNCm",962
"💉 Ministério da Saúde aguarda aval da Anvisa para receber nova versão da vacina contra Covid➡ A versão mais recente do imunizante, para a cepa JN.1, ainda está em análise na agência https://t.co/XBiRRYOMmN",964
Ministério da Saúde aguarda aval da Anvisa para receber nova versão da vacina contra Covidhttps://t.co/XBiRRYPkcl,965
Sociedade médica alerta para baixa procura da vacina contra a denguehttps://t.co/Myonzx5SPz,968
"A Prefeitura de SP descartou a possibilidade de ampliar o público-alvo da vacina contra a dengue neste ano, segundo o secretário municipal da Saúde, Luiz Carlos Zamarco. Cerca de 600 mil crianças podem ser imunizadas na capital. #NoArNaCBN #Dengue https://t.co/tuMSuKFT6R",974
"📰Após um ano de campanha, busca por vacina contra dengue ainda é baixaSegundo dados da Rede Nacional de Dados em Saúde, menos de 50% das doses distribuídas no ano passado foram aplicadashttps://t.co/SAcCWSXSUY",979
Dengue: quem pode tomar a vacina no SUS em 2025?https://t.co/yJtZIMvtGT https://t.co/21B5Q8d4bE,981
Homem é internado com raiva humana no Tocantins e governo reforça vacina contra doença#g1Tocantins #tvanhanguera #saúdehttps://t.co/yNwKIb2IZI,985
"‘Quase aprovada’, vacina da dengue nacional deve chegar a sete em cada 10 brasileiros para evitar surto 💉#PortalR7 #R7 https://t.co/K006PREFVD",989
"📰Butantan responderá Anvisa sobre vacina contra dengue em fevereiroA agência concluiu a análise de dados de qualidade, segurança e eficácia enviados pelo Instituto Butantan e protocolou um pedido com mais informações sobre a vacina contra a doençahttps://t.co/CrgUFV70iA",1003
📰 Saúde amplia público-alvo para vacina da dengue perto do prazo de validadeA orientação do Ministério é de caráter temporário e vale para doses que devem vencer nos próximos dois meses.https://t.co/1fW68JS3Xt,1004
Trump assina decreto contra obrigatoriedade de vacina Covid-19 em escolas https://t.co/ugclExyxzo,1010
"Pneumonia: Butantan estuda vacina em aerossol que forma barreira no pulmão contra bactéria.🫁 A versão em aerossol teria uma vantagem a mais em relação às outras vacinas: ela atingiria diretamente os pulmões, o que formaria uma barreira contra a bactéria já no local de entrada…",1011
"Dengue: um ano após início da imunização, procura por vacina é baixa https://t.co/jtnqiJrZ7M",1012
Divinópolis começa aplicar vacina da Moderna contra Covid-19 para grupos prioritários#g1 #g1centrooestehttps://t.co/mbrCQjEr7f,1014
Mauro Cid disse em delação que recebeu 'ordem' de Bolsonaro para falsificar cartão de vacina https://t.co/uFoZxzW83E,1016
PGR não inclui vacina e joias em primeira denúncia contra Bolsonarohttps://t.co/rkC3cIwbgq,1017
Vacina contra dengue no SUS: saiba quem pode tomar e como funciona https://t.co/S8lcsnLXBv,1018
"""Não acredita"" em vacina nem nas mudanças climáticas, mas acredita que o comunismo está sendo implantado no Brasil.",1024
A catástrofe climática combinada com catástrofe na saúde será um combo mortal para os EUA e para o mundo.Vai vendo um anti vacina no comando da saúde americana. 😬,1031
@EthelMaciel vacina covid ainda temos só desatualizada para 2025 ou algo mudou?@LulaOficial @nisia_trindade,1033
"Esse tipo de coisa nunca aconteceu antes e só acontece porquê o governo Lula OBRIGA os pais a injetar a terapia genética ou ""vacina"" da Pfizer em seus filhos a partir dos 6 meses de idade.Isso é CRIMINOSO.",1048
@taoquei1 Engraçado que para esses figurões a vacina 💉💉💉💉💉 covid não fez mal. Porque será? 🤔🥸,1050
BH recebe mais 900 doses da vacina contra a catapora e prefeitura retomará aplicaçõesOs imunizantes serão disponibilizados em 18 centros de saúde da capital mineirahttps://t.co/tk7HK7Jtw0,1052
Bronquiolite: SUS incorpora vacina contra VSR para proteger gestantes e bebêsMinistério da Saúde diz que portaria deve ser publicada nos próximos diashttps://t.co/qNxg26tgn9,1054
PGR “fatiou” inquérito do golpe e adiou denúncias sobre joias e cartão de vacina para acelerar julgamento de Bolsonarohttps://t.co/XjMzTskfMI,1055
Ministério da Saúde amplia idade para receber vacina contra a dengue➡️Novas regras valem para vacinas próximas à data de vencimentohttps://t.co/fzYDkd0nsk,1056
Ministério da Saúde amplia idade para receber vacina contra a denguehttps://t.co/2ABZdWopqM,1057
Vacina e remédio contra vírus da bronquiolite recebem aval para uso no SUShttps://t.co/qy0pa0oXqK,1058
"O outro é o auxílio emergencial, que votamos a continuidade no Senado. O auxílio para não deixar as pessoas morrerem de fome. A vacina para não deixar as pessoas morrerem de Covid.",1061
"Apesar da imunização contra a Covid estar avançando no Brasil, a cobertura vacinal da segunda dose está baixa. Porém, é importante ressaltar que são necessárias as duas doses da vacina para que a proteção contra o coronavírus seja eficaz! Ouça o alerta do Ministro da Saúde! https://t.co/MfyBcWg3DE",1079
"A vacinação contra a Covid está avançado a passos largos no Brasil. Mais da metade da população brasileira já está totalmente imunizada! E mais de 72% já tomou a primeira dose da vacina! E assim, seguimos rumo a imunização completa de nosso povo! https://t.co/MVNc5iyXl6",1080
"PE recebe até sexta 274.820 novas doses de vacina contra a Covid-19. De acordo com o @minsaude, serão 62.250 doses da Janssen (dose única!), 94.770 da Pfizer e 117.800 da Coronavac. Vacinas da Janssen seguirão para Caruaru, Garanhuns, Recife, Arcoverde, Afogados e Serra Talhada.",1081
"@claudiocastroRJ @jairbolsonaro Ahhhhh, fala sério, sem provas? O bolsonarismo negacionista é assim: negou a COVID, negou a vacina e agora nega a tentativa de golpe. Nesse calorão  e a sua cara nem esquenta?!",1082
"Ahhhhh, fala sério, sem provas, Gov. Cláudio Castro? O bolsonarismo negacionista é assim: negou a COVID, negou a vacina e agora nega a tentativa de golpe. Nesse calorão  e a sua cara nem esquenta, gov?!",1083
Sociedade médica alerta para baixa procura da vacina contra a denguehttps://t.co/nKiZcAxVG8 https://t.co/I5IPxLFMuS,1090
Governo amplia público para vacina contra a dengue próxima de vencer.https://t.co/rvNqCLl6XM,1093
Vacina contra a dengue será ampliada em BH?https://t.co/BSgFbW53ZY,1094
Saiba quem pode tomar vacina da dengue e como combater o mosquito transmissor https://t.co/UToq6CstPK,1095
"MAIS VACINA CHEGANDO! O PL 534/21 autoriza Estados, municípios e o setor privado a adquiriam a vacina contra a COVID-19, além das que já existem. Acabamos de votar à apreciação do projeto em caracter de urgência. Essa determinação vai ajudar muito a imunização dos brasileiros.",1098
"A princípio o setor privado poderá adquirir a vacina e doar ao SUS. Após todo grupo prioritário receber a dose, será possível a comercialização para aqueles que não fazem parte do grupo também ter a opção de vacina na rede privada.",1099
"E não para por aí. Bolsonaro é investigado por corrupção, pelo esquema das joias sauditas, por falsificação de cartões de vacina e por crime ambiental na Amazônia. Sem falar no negacionismo durante a pandemia, que custou milhares de vidas.",1101
VIVA A CIÊNCIA BRASILEIRA! O Instituto Butantan conseguiu desenvolver uma vacina contra a dengue e já pediu o registro do imunizante na Anvisa. Será a primeira do mundo em dose única contra a doença. https://t.co/cbafhXacta,1103
RS não possui doses de vacina contra a dengue próxima da data de validade➡️Estratégia no Estado segue recomendada para crianças e adolescentes de dez a 14 anos nas 67 cidades selecionadashttps://t.co/zouiu5KUr1,1121
Saúde amplia idade para receber vacina contra a dengue#PortalR7 #R7 https://t.co/mt5JyyFt7H,1126
Governo federal inclui no SUS vacina contra vírus respiratório grave em bebês#PortalR7 #R7 https://t.co/3A1Ft6HuLg,1131
"Fiz vários pronunciamentos que Bolsonaro seria preso. Muitos duvidaram, mas o trabalho da CPMI nos dava  esta certeza. Agora é esperar que ele dê outro tiro no pé e apresse a prisão preventiva.A dosimetria pela CPMI são 29 anos, incluindo as joias e cartão  falso de vacina . https://t.co/BQachRnPM8",1133
@OlertzMarko @pivetemaromba Ah pelo amor de Deus .. 2025 botando culpa de qualquer coisa em vacina????? Daqui a pouco tá dizendo que os jacarés que aparecem nas enchentes são pessoas que tomaram vacina há 5 anos atrás e sofreram mutação,1134
"@Chapeleiro85 @CorpAttor @schmittpaula Vacina não é remedio. E efeitos colaterias e mudanças biológicas são coisas diferentes. Uma coisa são reações adversas como náuseas ou sonolência. A outra são mudanças na estrutura biológica, como níveis hormonais. Vc é farmacêutico ou da área de saúde?",1138
Bronquiolite: Ministério da Saúde incorpora vacina contra VSR no SUS https://t.co/LL0yrjjuqw #g1,1150
"📺 Veja no #JN, às 20h30: os detalhes do pacote fiscal aprovado pelo Congresso; a fala de Lula sobre proteção à nova regra fiscal; os túneis descobertos numa terra indígena em MT para esconder retroescavadeiras do garimpo ilegal; e a baixa procura pela vacina da dengue. https://t.co/6ihk1QT1NI",1151
"📢Vacina contra dengue: quem pode receber? Está disponível pelo SUS? Tire suas dúvidas #sbtnews Qdenga, desenvolvida pelo laboratório japonês Takeda, é a única vacina aprovada para uso no Brasilhttps://t.co/sMh6QoOEQK",1154
➡️Governo incorpora ao SUS vacina contra vírus da bronquioliteEstudos mostram que o imunizante para gestantes pode prevenir cerca de 28 mil internações anuais #sbtnews https://t.co/YkPp3MzwJ9 https://t.co/aPXB2tdW6M,1161
Cid diz que Bolsonaro pediu um cartão de vacina falso para ele e a filhahttps://t.co/PZ70JKPyjb,1162
"Durante a pandemia, muita gente vendia via Telegram o registro fraudulento de doses da vacina de covid-19 para quem não queria se imunizar. Como os antivacinas já começaram a atacar outros imunizantes também, já há quem ofereça essa inserção ilegal de vacinas inclusive do PNI. https://t.co/9c1SRrmLsg",1163
"@cesarcalejon1 cloroquina cura covid! a vacina tem relação com AIDS, emergência climática é uma farsa! postei e sai correndo hahahahah",1167
Ministério da Saúde amplia idade para receber vacina contra a denguehttps://t.co/ldd9GvOiw0,1172
"Duas novas alternativas para prevenir o VSR serão incorporadas ao SUS, incluindo vacina para grávidas. #Saúde #ODia https://t.co/hi9bWCxqWK",1174
Baixa procura por vacina contra a dengue preocupa Sociedade Médica https://t.co/9aHUhNeK7M,1176
"Li com alegria a notícia que a OMS decretou o fim da emergência da Covid-19. Em Maceió, fomos líderes em eficiência da vacinação no país. A pandemia NÃO acabou e temos a arma certa pra vencê-la de vez. Tome a vacina bivalente. Vale pra todos 18+. https://t.co/4MN4pfGef0",1178
"Apesar do Pará ser o nono Estado mais populoso do Brasil, foi o que recebeu menos vacina da covid, proporcionalmente à sua população. Esta distribuição desigual de imunizantes vai acarretar prejuízos tanto para a saúde, quanto para a economia do Estado.",1179
Cid diz que Bolsonaro pediu um cartão de vacina fraudado para ele e para a filha https://t.co/WMZbIbL9sN #g1 https://t.co/TUbQ5X74Oq,1181
Pedido de acesso a cartão de vacina de Bolsonaro foi o início da investigação sobre tentativa de golpe https://t.co/ayWuPKo75u #g1,1182
Ministra da saúde não tomou reforço da vacina contra COVIDA recomendação é que pessoas com 60 anos ou mais recebam duas doses da vacina contra a Covid-19 por anohttps://t.co/eBCoE7Kjsj,1183
Por @pedromeletti --&gt; Butantan vê “atropelo” do governo Lula em anúncio de vacina da dengue https://t.co/0aqi28g1UB,1184
Nova vacina contra Covid chega ao Pará. Quem pode tomar? https://t.co/LBbCYJ850x,1202
"Bolsonaro deu ordem para inserir dados falsos de vacina em sistema, diz Cidhttps://t.co/lUQGBRAzeC",1203
"RT @jairbolsonaro: 13,5 MILHÕES de doses de vacina contra o covid foram entregues a todas as regiões do país nos últimos 5 dias. Esse é mai…",1210
"🌎 Com 3 a cada 4 mortes por dengue no país, São Paulo decreta emergência, mas vacina não chega a 40% das cidadesSe por um lado os casos da doença aumentam, por outro, a vacinação contra a dengue ainda esbarra na falta de doses disponíveis.https://t.co/4jgy1d98gZ",1213
"Vacina contra a dengue: Ministério da Saúde amplia faixa etária para receber o imunizanteVacina é destinada a crianças e adolescentes de 10 a 14 anos, mas, com a mudança, poderá beneficiar pessoas de até 59 anos: https://t.co/U6qaPQqwPehttps://t.co/U6qaPQqwPe",1214
Governo federal inclui no SUS vacina contra vírus respiratório grave em bebês#PortalR7 #R7 #JR24H #JornalDaRecord https://t.co/8vCZTZoR25,1217
O Ministério da Saúde confirmou à coluna que a ministra Nísia Trindade não tomou todas as doses da vacina contra a Covid recomendadas pela própria pasta. Também informou que Nísia atualizará seu cartão de vacinação nesta semana. (Metrópoles),1219
"📰Governo anuncia vacina 100% nacional contra a dengueSerão 60 milhões de doses do imunizante a partir de 2026, com expectativa de proteger a população entre 2 e 59 anos até 2027. Em outra frente, parceria permitirá a produção de insulina.https://t.co/taU3VVUzWW",1220
